UserId,Gender,DateOfBirth,PremiumPupil
3887,2,2007-11-01 00:00:00.000,0.0
533,2,2007-11-01 00:00:00.000,0.0
4126,1,2007-11-01 00:00:00.000,0.0
2397,2,,
441,2,2007-11-01 00:00:00.000,1.0
5547,0,,
1523,2,2008-05-01 00:00:00.000,0.0
5323,2,,
1839,2,2008-02-01 00:00:00.000,0.0
2635,1,2007-11-01 00:00:00.000,0.0
1826,0,,
4766,2,2008-05-01 00:00:00.000,0.0
192,2,,
4462,1,2007-12-01 00:00:00.000,1.0
4856,1,2008-05-01 00:00:00.000,
63,2,,
1741,2,2008-02-01 00:00:00.000,0.0
1388,2,2008-05-01 00:00:00.000,0.0
897,0,,
6036,1,2008-02-01 00:00:00.000,0.0
2234,2,2008-12-01 00:00:00.000,
1498,1,2007-12-01 00:00:00.000,1.0
4162,0,,
3407,2,2007-12-01 00:00:00.000,0.0
4380,2,2008-02-01 00:00:00.000,0.0
3168,0,,
5295,2,,
2641,0,,
1412,0,,
6112,0,,
3579,0,,
3357,2,2007-09-01 00:00:00.000,0.0
3187,2,2008-04-01 00:00:00.000,0.0
90,0,,
4877,2,2008-08-01 00:00:00.000,0.0
1453,0,2007-11-01 00:00:00.000,
1884,2,,
4972,0,,
5300,0,,
69,2,2007-12-01 00:00:00.000,0.0
6067,0,,
2542,1,,
3177,0,,
5516,2,2008-03-01 00:00:00.000,0.0
883,2,2007-10-01 00:00:00.000,0.0
6055,2,,
2581,2,2008-05-01 00:00:00.000,
2252,2,2008-05-01 00:00:00.000,1.0
5660,1,2008-03-01 00:00:00.000,0.0
4595,0,,
2341,1,,
476,1,2007-11-01 00:00:00.000,0.0
2680,2,,
3261,0,,
3232,2,2008-07-01 00:00:00.000,0.0
4866,1,,
2126,1,,
5044,0,,
6122,1,2006-02-01 00:00:00.000,
655,0,,
1415,1,2007-09-01 00:00:00.000,
3661,2,,
1672,2,2008-02-01 00:00:00.000,0.0
5549,2,2007-11-01 00:00:00.000,0.0
4418,1,2008-03-01 00:00:00.000,0.0
5974,0,,
3288,0,,
5025,2,2008-06-01 00:00:00.000,0.0
3118,2,2008-06-01 00:00:00.000,0.0
4562,1,2007-12-01 00:00:00.000,
3687,0,,
223,1,2007-11-01 00:00:00.000,0.0
4921,2,2007-11-01 00:00:00.000,1.0
4833,2,,
3823,0,,
5369,1,2007-10-01 00:00:00.000,1.0
5691,2,,
3917,2,2007-12-01 00:00:00.000,0.0
1928,2,2008-07-01 00:00:00.000,1.0
4086,1,2008-02-01 00:00:00.000,0.0
3311,0,,
216,1,2008-06-01 00:00:00.000,0.0
4611,2,2007-10-01 00:00:00.000,0.0
2718,2,,
3201,0,,
1239,2,2008-03-01 00:00:00.000,0.0
4596,0,,
4725,0,,
1998,0,,
640,2,2008-01-01 00:00:00.000,0.0
3626,1,2008-08-01 00:00:00.000,1.0
2087,2,2007-09-01 00:00:00.000,0.0
5750,0,,
935,0,,
3683,2,2008-03-01 00:00:00.000,0.0
6135,0,,
511,2,2007-12-01 00:00:00.000,1.0
1540,1,2007-10-01 00:00:00.000,0.0
3496,2,2007-12-01 00:00:00.000,0.0
4783,1,2008-07-01 00:00:00.000,1.0
2475,0,,
2103,1,2007-11-01 00:00:00.000,1.0
2750,2,2007-11-01 00:00:00.000,0.0
3256,1,2008-08-01 00:00:00.000,1.0
3620,2,2007-10-01 00:00:00.000,1.0
3155,1,2008-08-01 00:00:00.000,0.0
1259,2,2007-10-01 00:00:00.000,
4718,0,,
1645,2,2008-01-01 00:00:00.000,0.0
5842,0,,
2694,0,,
1460,1,2008-01-01 00:00:00.000,0.0
5306,2,2007-11-01 00:00:00.000,0.0
6065,1,2007-12-01 00:00:00.000,0.0
730,0,,
2347,1,2008-04-01 00:00:00.000,0.0
937,0,,
5772,2,2007-09-01 00:00:00.000,0.0
1679,0,,
3971,0,,
5459,0,,
2253,2,2008-04-01 00:00:00.000,0.0
2455,0,,
3442,0,,
5138,2,2008-03-01 00:00:00.000,0.0
3304,0,,
2118,0,,
5932,2,,
1499,0,,
907,0,,
35,2,2007-12-01 00:00:00.000,1.0
4975,0,,
2171,0,,
1883,0,,
3647,1,2008-07-01 00:00:00.000,0.0
2228,0,,
1039,2,2008-08-01 00:00:00.000,0.0
3844,1,2008-01-01 00:00:00.000,0.0
271,1,,
5586,0,,
5871,2,2007-09-01 00:00:00.000,0.0
3633,1,2008-01-01 00:00:00.000,0.0
4090,1,,
190,2,2007-12-01 00:00:00.000,0.0
1956,1,2008-02-01 00:00:00.000,0.0
4500,0,,
836,1,2008-08-01 00:00:00.000,0.0
513,0,,
5942,0,,
2590,2,,
2820,2,2008-07-01 00:00:00.000,
3120,1,2008-06-01 00:00:00.000,0.0
463,0,,
879,2,,
4601,2,2008-06-01 00:00:00.000,0.0
4754,2,2007-11-01 00:00:00.000,0.0
6045,1,,
5829,2,2008-01-01 00:00:00.000,0.0
3713,0,,
4686,0,,
1682,0,,
828,0,,
3052,0,,
383,2,2007-10-01 00:00:00.000,0.0
2390,0,,
3327,0,,
777,1,2008-06-01 00:00:00.000,0.0
1539,1,2008-07-01 00:00:00.000,1.0
1568,2,,
5202,1,,
4788,0,,
5272,0,,
5697,1,2008-05-01 00:00:00.000,1.0
4600,2,2008-02-01 00:00:00.000,0.0
5182,2,2008-03-01 00:00:00.000,0.0
423,2,2008-06-01 00:00:00.000,0.0
4488,2,,
5541,2,2008-08-01 00:00:00.000,1.0
3864,2,2008-08-01 00:00:00.000,0.0
4089,0,,
2366,1,2008-08-01 00:00:00.000,0.0
320,0,,
298,0,,
1487,0,,
2319,0,,
2623,1,2008-05-01 00:00:00.000,0.0
4897,1,,
1376,0,,
372,2,2007-12-01 00:00:00.000,0.0
430,1,2007-12-01 00:00:00.000,0.0
3175,1,2007-11-01 00:00:00.000,0.0
1619,0,,
1701,1,2008-06-01 00:00:00.000,1.0
2009,0,,
2146,0,,
1331,0,,
5920,2,2008-06-01 00:00:00.000,0.0
187,0,,
5099,1,2008-07-01 00:00:00.000,
772,0,,
3558,2,2007-10-01 00:00:00.000,1.0
2407,1,2007-06-01 00:00:00.000,0.0
315,0,,
1048,2,2007-11-01 00:00:00.000,0.0
5221,2,,
4699,1,,
1080,2,,
5632,0,,
3829,1,2008-05-01 00:00:00.000,0.0
3390,2,,
1760,1,2007-10-01 00:00:00.000,0.0
1271,0,,
5158,1,2008-07-01 00:00:00.000,0.0
2872,0,,
5212,2,2008-07-01 00:00:00.000,1.0
3415,2,2007-10-01 00:00:00.000,
2318,0,,
2304,0,,
2901,0,,
878,2,,
4483,1,2007-10-01 00:00:00.000,0.0
169,1,2008-07-01 00:00:00.000,0.0
3992,2,2007-11-01 00:00:00.000,0.0
3181,1,,
3762,0,,
4734,1,2008-02-01 00:00:00.000,1.0
904,0,,
2589,2,2007-12-01 00:00:00.000,0.0
3607,0,,
718,1,,
3862,1,,
3287,1,,
4213,2,2007-12-01 00:00:00.000,
1023,0,,
5291,2,2008-07-01 00:00:00.000,0.0
2663,1,,
4174,2,2007-11-01 00:00:00.000,0.0
2560,1,,
3296,0,,
688,2,,
2632,1,2008-04-01 00:00:00.000,0.0
1941,0,,
1693,0,,
1762,0,,
5647,2,,
4956,1,2008-08-01 00:00:00.000,0.0
1405,2,2007-11-01 00:00:00.000,1.0
3138,2,2007-06-01 00:00:00.000,0.0
3703,2,,
4471,0,,
3961,0,,
3141,0,,
473,1,2008-08-01 00:00:00.000,0.0
4299,1,2007-12-01 00:00:00.000,1.0
3109,0,,
314,0,,
1401,2,2008-04-01 00:00:00.000,1.0
2705,1,,
595,2,2008-02-01 00:00:00.000,0.0
2280,1,2008-06-01 00:00:00.000,0.0
2675,1,2007-09-01 00:00:00.000,0.0
129,2,2007-10-01 00:00:00.000,0.0
2691,2,,
5999,2,,
5451,2,2007-09-01 00:00:00.000,1.0
801,2,,
2107,1,,
4072,1,2007-10-01 00:00:00.000,0.0
558,0,,
2190,1,2008-02-01 00:00:00.000,0.0
5509,1,2008-05-01 00:00:00.000,0.0
1330,1,,
1543,1,,
3525,2,2007-12-01 00:00:00.000,0.0
2652,0,,
3811,0,,
403,1,2008-01-01 00:00:00.000,1.0
2418,2,,
4732,1,2007-10-01 00:00:00.000,0.0
2466,1,2008-01-01 00:00:00.000,0.0
152,2,,
1686,0,,
4290,1,2008-02-01 00:00:00.000,0.0
692,2,2008-07-01 00:00:00.000,1.0
2908,1,2008-07-01 00:00:00.000,0.0
5781,2,2007-12-01 00:00:00.000,0.0
2723,0,,
4036,1,2008-06-01 00:00:00.000,0.0
1676,0,,
5622,2,2008-01-01 00:00:00.000,0.0
200,1,2008-06-01 00:00:00.000,0.0
2933,1,2008-05-01 00:00:00.000,1.0
4935,2,2007-11-01 00:00:00.000,0.0
5577,1,2008-02-01 00:00:00.000,0.0
2965,2,,
5371,2,2008-08-01 00:00:00.000,0.0
2116,0,,
3882,2,2007-09-01 00:00:00.000,0.0
4383,0,,
5477,0,,
3699,0,,
4436,2,2008-05-01 00:00:00.000,
1582,1,,
4143,0,,
30,2,2008-01-01 00:00:00.000,0.0
6057,2,,
2243,2,,
3440,0,,
2143,0,,
846,2,2008-04-01 00:00:00.000,0.0
2468,1,2008-03-01 00:00:00.000,0.0
1784,1,2008-02-01 00:00:00.000,0.0
1014,2,2007-10-01 00:00:00.000,0.0
3266,2,2008-07-01 00:00:00.000,1.0
2925,1,2008-03-01 00:00:00.000,1.0
4523,1,,
174,0,,
807,0,,
4603,1,2008-07-01 00:00:00.000,0.0
316,0,,
645,0,,
4105,1,2008-04-01 00:00:00.000,1.0
3115,2,2007-12-01 00:00:00.000,0.0
5446,0,,
2889,0,,
5000,1,2008-01-01 00:00:00.000,0.0
5491,0,,
2545,1,2007-12-01 00:00:00.000,0.0
2991,0,,
1774,1,,
5715,0,,
1185,0,,
3083,0,,
5359,0,,
4260,2,2007-12-01 00:00:00.000,0.0
915,2,2008-06-01 00:00:00.000,0.0
4772,1,2008-01-01 00:00:00.000,0.0
5047,2,2007-12-01 00:00:00.000,0.0
5183,0,,
2297,2,,
1285,1,2008-01-01 00:00:00.000,0.0
1157,1,2007-11-01 00:00:00.000,0.0
4124,1,,
3002,1,2007-09-01 00:00:00.000,1.0
3894,1,2007-09-01 00:00:00.000,1.0
5469,0,,
5530,0,,
942,0,,
2769,1,2008-08-01 00:00:00.000,1.0
1030,1,2008-06-01 00:00:00.000,1.0
1878,0,,
3708,1,2007-12-01 00:00:00.000,0.0
916,0,,
3499,0,2008-01-01 00:00:00.000,
1316,0,,
289,1,2005-12-01 00:00:00.000,
184,0,,
1592,0,,
5102,1,2007-12-01 00:00:00.000,0.0
5064,2,,
1024,0,,
5949,1,2007-09-01 00:00:00.000,1.0
4987,0,,
2112,0,,
393,1,2008-06-01 00:00:00.000,0.0
4591,2,2008-07-01 00:00:00.000,0.0
6081,0,,
3097,1,2007-12-01 00:00:00.000,1.0
5148,1,2008-02-01 00:00:00.000,1.0
1600,1,2008-03-01 00:00:00.000,1.0
3681,0,,
620,1,2008-06-01 00:00:00.000,0.0
221,1,,
3583,2,,
3791,2,,
5692,2,2007-11-01 00:00:00.000,0.0
4127,2,2007-11-01 00:00:00.000,0.0
5902,0,,
2239,1,2008-04-01 00:00:00.000,0.0
637,0,2006-12-01 00:00:00.000,
2311,0,,
5452,1,2008-03-01 00:00:00.000,0.0
2869,0,,
2367,2,,
1258,2,2008-07-01 00:00:00.000,1.0
3725,1,2007-09-01 00:00:00.000,0.0
2695,0,,
4738,0,,
2271,2,2008-08-01 00:00:00.000,0.0
2289,2,2008-01-01 00:00:00.000,0.0
1222,0,,
1220,1,,
2499,0,,
6140,2,2008-03-01 00:00:00.000,0.0
2850,0,,
495,1,,
5279,0,,
91,1,2008-05-01 00:00:00.000,0.0
4144,1,2007-11-01 00:00:00.000,0.0
2325,0,,
5176,1,,
5284,2,2008-05-01 00:00:00.000,1.0
3652,1,2008-05-01 00:00:00.000,1.0
1766,0,,
812,2,2008-03-01 00:00:00.000,0.0
437,2,,
1965,1,,
88,0,,
301,0,,
3248,1,2007-10-01 00:00:00.000,1.0
5293,1,2008-07-01 00:00:00.000,1.0
5746,2,2008-03-01 00:00:00.000,0.0
3783,0,,
502,0,,
5702,1,2007-09-01 00:00:00.000,
2062,2,2008-07-01 00:00:00.000,1.0
4654,0,,
1950,0,,
853,2,2008-06-01 00:00:00.000,0.0
3591,1,2008-03-01 00:00:00.000,0.0
4508,1,2007-11-01 00:00:00.000,0.0
5924,2,2007-12-01 00:00:00.000,0.0
59,0,,
4233,0,,
1665,0,,
2621,1,2008-05-01 00:00:00.000,0.0
1370,0,,
3575,0,,
530,2,2008-07-01 00:00:00.000,0.0
1299,2,2008-01-01 00:00:00.000,0.0
1018,0,,
4128,0,,
5450,1,2008-03-01 00:00:00.000,0.0
822,0,,
3807,1,,
6141,0,,
3396,1,,
4323,0,,
3544,2,,
2739,0,,
1996,0,,
3121,0,,
5644,2,2008-01-01 00:00:00.000,0.0
2025,0,,
1162,2,2007-09-01 00:00:00.000,0.0
5867,0,,
4367,0,,
2689,0,,
2128,2,2008-07-01 00:00:00.000,
5912,2,,
3198,2,2007-10-01 00:00:00.000,0.0
4454,0,,
58,1,2008-06-01 00:00:00.000,0.0
5844,2,2008-03-01 00:00:00.000,0.0
1192,0,,
144,2,,
2070,1,2007-09-01 00:00:00.000,0.0
3113,0,,
1410,0,,
3834,0,,
1562,1,,
4046,0,2008-04-01 00:00:00.000,
2223,1,,
2493,0,,
96,2,2007-05-01 00:00:00.000,
664,1,2008-06-01 00:00:00.000,0.0
1713,0,,
3479,0,,
2006,0,,
1811,2,2008-01-01 00:00:00.000,
1927,1,,
2095,0,,
1060,1,2008-07-01 00:00:00.000,1.0
4318,0,,
4994,1,2007-11-01 00:00:00.000,0.0
5311,0,,
532,2,2007-12-01 00:00:00.000,0.0
4568,0,,
4672,1,,
2735,0,,
506,2,2008-01-01 00:00:00.000,1.0
427,0,,
1003,2,,
364,2,2008-07-01 00:00:00.000,0.0
52,2,2008-04-01 00:00:00.000,0.0
1797,0,,
1091,1,2007-10-01 00:00:00.000,0.0
2317,2,2008-08-01 00:00:00.000,0.0
5723,2,,
2393,2,2008-08-01 00:00:00.000,0.0
5328,2,2008-07-01 00:00:00.000,0.0
392,0,,
3007,0,,
5035,2,2008-08-01 00:00:00.000,0.0
657,0,,
5245,1,2008-04-01 00:00:00.000,1.0
182,1,2008-07-01 00:00:00.000,0.0
4998,1,,
2376,1,2007-12-01 00:00:00.000,1.0
1978,2,,
4593,1,2008-02-01 00:00:00.000,1.0
1143,2,2008-03-01 00:00:00.000,0.0
4147,1,2007-12-01 00:00:00.000,0.0
1092,0,,
2206,2,2008-04-01 00:00:00.000,0.0
5429,1,2007-11-01 00:00:00.000,0.0
5931,0,,
1520,2,2008-06-01 00:00:00.000,0.0
3193,2,,
2447,1,,
5815,0,,
3511,0,,
467,1,,
2086,1,2008-04-01 00:00:00.000,1.0
2203,2,2007-09-01 00:00:00.000,0.0
1563,1,2008-01-01 00:00:00.000,1.0
489,2,,
1219,0,,
5278,2,2007-11-01 00:00:00.000,0.0
2026,0,,
4747,0,,
241,2,2008-02-01 00:00:00.000,1.0
5637,1,2008-05-01 00:00:00.000,1.0
2846,1,2007-11-01 00:00:00.000,0.0
6095,0,,
5010,1,,
5052,2,2008-05-01 00:00:00.000,1.0
5958,1,2008-05-01 00:00:00.000,1.0
5140,1,2008-06-01 00:00:00.000,0.0
3179,0,,
2817,2,2007-10-01 00:00:00.000,
3159,0,,
2946,1,2008-01-01 00:00:00.000,0.0
3667,3,,
1510,1,,
3133,2,,
712,0,,
1429,1,2008-02-01 00:00:00.000,0.0
3648,1,2007-11-01 00:00:00.000,0.0
3436,1,,
4760,2,2008-05-01 00:00:00.000,1.0
854,2,2007-12-01 00:00:00.000,1.0
3766,1,2007-10-01 00:00:00.000,0.0
1335,0,,
3716,2,2008-01-01 00:00:00.000,1.0
1052,1,2008-08-01 00:00:00.000,0.0
5085,2,,
767,2,,
4684,2,2008-03-01 00:00:00.000,1.0
3614,2,2008-07-01 00:00:00.000,0.0
5609,1,2008-07-01 00:00:00.000,1.0
1963,0,,
3501,2,2008-01-01 00:00:00.000,0.0
3673,0,,
85,0,2008-01-01 00:00:00.000,
1773,1,,
4364,0,,
3319,2,2007-10-01 00:00:00.000,1.0
1384,0,,
596,1,2008-04-01 00:00:00.000,0.0
1172,1,2008-02-01 00:00:00.000,0.0
1188,0,,
1696,0,,
4646,0,,
1583,2,2008-01-01 00:00:00.000,0.0
3084,2,,
931,2,2008-04-01 00:00:00.000,0.0
738,1,,
4397,0,,
5471,0,,
1807,0,,
592,0,,
681,1,,
436,1,,
306,2,,
4275,0,,
5571,0,,
3918,1,2008-04-01 00:00:00.000,1.0
3869,0,,
3182,0,,
5720,1,2008-08-01 00:00:00.000,0.0
2806,0,,
5741,1,,
4708,1,2007-08-01 00:00:00.000,
5178,2,2007-05-01 00:00:00.000,
2725,0,,
3964,0,,
1865,1,,
3899,0,,
2914,2,2007-11-01 00:00:00.000,0.0
4969,0,,
788,1,2008-01-01 00:00:00.000,0.0
3718,0,,
4023,2,2008-06-01 00:00:00.000,1.0
1581,2,2008-04-01 00:00:00.000,0.0
834,0,,
3431,1,2008-03-01 00:00:00.000,1.0
3510,1,2008-08-01 00:00:00.000,0.0
1235,2,,
6022,2,2007-12-01 00:00:00.000,
3107,0,,
1382,2,,
5725,1,2008-05-01 00:00:00.000,0.0
4382,2,2008-04-01 00:00:00.000,1.0
4556,1,,
2843,2,2007-09-01 00:00:00.000,0.0
1273,0,,
1571,0,,
6060,2,2008-07-01 00:00:00.000,1.0
5994,1,2008-03-01 00:00:00.000,
616,0,,
1606,0,,
639,2,,
3728,1,2007-11-01 00:00:00.000,0.0
3746,0,,
2934,2,2006-07-01 00:00:00.000,0.0
5021,0,,
3967,1,2008-03-01 00:00:00.000,0.0
5667,2,,
5929,2,,
3845,1,,
3312,1,2008-07-01 00:00:00.000,0.0
500,2,2008-01-01 00:00:00.000,0.0
1011,0,,
2998,0,,
4068,0,,
5168,1,2007-11-01 00:00:00.000,0.0
5090,2,2008-05-01 00:00:00.000,1.0
6137,0,,
204,1,,
2378,2,2007-07-01 00:00:00.000,
3763,0,,
327,1,2007-10-01 00:00:00.000,0.0
4109,1,2007-09-01 00:00:00.000,0.0
1218,1,2007-11-01 00:00:00.000,0.0
4301,0,,
1745,0,,
5326,1,2007-12-01 00:00:00.000,0.0
1594,0,,
1831,0,,
3178,1,2008-04-01 00:00:00.000,
5338,0,,
4911,0,,
2001,0,,
1983,1,2008-07-01 00:00:00.000,0.0
319,1,2008-03-01 00:00:00.000,0.0
4653,0,,
4166,0,,
1482,2,,
5271,0,,
1193,0,,
3335,1,,
3753,2,,
1212,2,2008-03-01 00:00:00.000,0.0
642,2,,
2193,1,2007-11-01 00:00:00.000,0.0
3200,1,2008-06-01 00:00:00.000,
4813,0,,
4190,2,2007-12-01 00:00:00.000,1.0
1815,0,,
2456,0,,
999,0,,
1837,2,2008-07-01 00:00:00.000,0.0
4498,2,2007-10-01 00:00:00.000,1.0
5339,0,,
4620,1,2008-01-01 00:00:00.000,0.0
4,0,,
1912,2,,
666,1,2007-09-01 00:00:00.000,1.0
2940,1,2008-05-01 00:00:00.000,0.0
3162,1,2008-05-01 00:00:00.000,0.0
3996,2,2008-04-01 00:00:00.000,0.0
1485,0,,
787,0,,
4315,1,2008-02-01 00:00:00.000,
643,2,2007-12-01 00:00:00.000,0.0
5533,0,,
1102,0,,
3985,0,,
6042,2,2008-04-01 00:00:00.000,0.0
1722,0,,
1161,0,,
3858,0,,
6038,1,2008-03-01 00:00:00.000,0.0
4103,2,2007-11-01 00:00:00.000,1.0
3310,0,,
5162,2,2007-09-01 00:00:00.000,0.0
589,0,,
5806,1,2008-08-01 00:00:00.000,1.0
5638,0,,
5823,1,,
4743,0,,
1205,0,,
16,2,2007-09-01 00:00:00.000,0.0
5690,1,2008-04-01 00:00:00.000,0.0
2549,2,2007-11-01 00:00:00.000,0.0
2236,2,,
4311,2,2007-10-01 00:00:00.000,0.0
4358,2,2006-04-01 00:00:00.000,
2056,1,2007-09-01 00:00:00.000,1.0
2759,3,,
3953,0,,
5409,0,,
42,2,2007-09-01 00:00:00.000,0.0
5464,1,2008-04-01 00:00:00.000,1.0
4862,1,2008-08-01 00:00:00.000,0.0
2305,0,,
507,2,2008-03-01 00:00:00.000,
1948,2,2007-10-01 00:00:00.000,
4828,0,,
258,0,,
2588,0,,
750,2,2007-12-01 00:00:00.000,1.0
176,2,2008-07-01 00:00:00.000,0.0
2876,1,,
2996,2,2008-08-01 00:00:00.000,1.0
2262,0,,
1496,1,2008-04-01 00:00:00.000,0.0
1829,1,,
2673,0,,
2935,2,2008-07-01 00:00:00.000,1.0
1169,2,2008-05-01 00:00:00.000,0.0
1738,0,,
2795,2,,
133,0,,
5556,2,2007-12-01 00:00:00.000,1.0
4250,0,,
2565,0,,
2684,1,,
5199,1,2006-09-01 00:00:00.000,1.0
4580,0,,
103,1,2008-01-01 00:00:00.000,0.0
861,0,,
4868,0,,
4623,0,,
4742,0,,
5787,0,,
3057,1,2008-03-01 00:00:00.000,0.0
2240,0,,
1526,1,,
4309,1,2007-10-01 00:00:00.000,0.0
2528,1,2008-02-01 00:00:00.000,0.0
5714,2,2007-09-01 00:00:00.000,0.0
2987,1,,
1955,2,2008-01-01 00:00:00.000,0.0
3988,2,2007-10-01 00:00:00.000,0.0
3532,2,2007-09-01 00:00:00.000,0.0
3659,0,,
654,1,2007-10-01 00:00:00.000,0.0
1488,2,2008-06-01 00:00:00.000,0.0
3171,0,,
651,1,2008-08-01 00:00:00.000,0.0
3567,0,,
1076,2,2007-09-01 00:00:00.000,0.0
1050,1,,
3974,2,2008-06-01 00:00:00.000,1.0
4700,0,,
3977,0,,
1034,0,,
2753,2,2008-05-01 00:00:00.000,0.0
2115,0,,
4916,0,,
3651,0,,
2424,0,,
1827,1,2008-08-01 00:00:00.000,0.0
1470,2,2007-11-01 00:00:00.000,1.0
1845,0,,
4319,1,2008-02-01 00:00:00.000,0.0
1894,2,2008-06-01 00:00:00.000,
5495,2,2007-05-01 00:00:00.000,
5699,0,,
4775,2,2008-08-01 00:00:00.000,1.0
1675,2,,
5321,1,,
5355,2,,
3804,0,,
1179,1,2008-08-01 00:00:00.000,0.0
850,0,,
474,1,,
2828,2,2007-10-01 00:00:00.000,0.0
14,1,2008-05-01 00:00:00.000,1.0
950,0,,
4683,2,,
1236,1,2008-08-01 00:00:00.000,0.0
1559,1,2008-06-01 00:00:00.000,1.0
2198,1,2007-10-01 00:00:00.000,1.0
5976,0,,
234,0,,
3815,1,2008-04-01 00:00:00.000,1.0
5415,0,,
5292,0,,
5726,1,,
309,0,,
611,0,,
4070,2,,
615,2,,
4298,0,,
768,2,,
1556,0,,
534,0,,
4794,0,,
2220,0,,
3772,0,,
2071,0,,
1791,0,,
866,0,,
2417,1,2008-06-01 00:00:00.000,0.0
680,0,,
343,0,,
5760,2,,
4236,1,2008-03-01 00:00:00.000,0.0
675,2,2008-01-01 00:00:00.000,0.0
5206,2,2007-09-01 00:00:00.000,0.0
1517,1,2008-06-01 00:00:00.000,
811,2,2007-08-01 00:00:00.000,
1301,1,2007-12-01 00:00:00.000,1.0
603,0,,
1333,0,,
3587,2,,
2430,2,2007-12-01 00:00:00.000,0.0
3191,1,2008-08-01 00:00:00.000,1.0
339,0,,
4066,1,2008-06-01 00:00:00.000,1.0
1181,2,,
466,0,,
790,0,,
1889,0,,
3824,1,2008-01-01 00:00:00.000,0.0
3999,0,,
3332,0,,
4087,1,2008-03-01 00:00:00.000,0.0
4795,1,,
855,0,,
841,0,,
710,0,,
3848,0,,
5736,0,,
196,2,2008-04-01 00:00:00.000,0.0
2163,0,,
2552,2,2008-02-01 00:00:00.000,0.0
1834,1,2008-04-01 00:00:00.000,0.0
928,0,,
4361,2,2008-07-01 00:00:00.000,0.0
1228,0,,
297,0,,
3951,1,2008-06-01 00:00:00.000,
4748,1,2008-04-01 00:00:00.000,0.0
3878,1,2007-12-01 00:00:00.000,0.0
4535,0,,
5633,0,,
4172,0,,
5255,0,,
1180,2,2008-06-01 00:00:00.000,0.0
344,0,,
2521,0,,
1349,0,,
2302,0,,
2299,0,,
1566,1,2007-12-01 00:00:00.000,0.0
3341,0,,
1885,1,2007-10-01 00:00:00.000,0.0
2205,2,2008-01-01 00:00:00.000,0.0
5262,2,2007-12-01 00:00:00.000,0.0
1374,1,2007-09-01 00:00:00.000,0.0
5353,0,,
3569,0,,
4266,1,2008-04-01 00:00:00.000,1.0
1502,0,,
6011,1,,
3412,1,,
1182,1,2007-09-01 00:00:00.000,0.0
6010,2,2008-03-01 00:00:00.000,0.0
778,1,2008-03-01 00:00:00.000,0.0
2018,2,2007-09-01 00:00:00.000,0.0
2520,1,2007-10-01 00:00:00.000,
1256,1,2007-09-01 00:00:00.000,1.0
2538,0,,
2210,1,2008-06-01 00:00:00.000,1.0
2364,1,2008-05-01 00:00:00.000,0.0
5695,1,,
2294,2,2007-11-01 00:00:00.000,1.0
2451,1,2007-09-01 00:00:00.000,0.0
2822,2,2007-10-01 00:00:00.000,0.0
4834,1,2008-08-01 00:00:00.000,0.0
3798,0,,
1170,2,2007-10-01 00:00:00.000,0.0
1924,0,,
644,0,,
5307,0,,
2853,1,,
1461,1,,
1276,2,,
2865,2,2008-08-01 00:00:00.000,0.0
1475,2,2008-07-01 00:00:00.000,1.0
5283,2,2008-06-01 00:00:00.000,0.0
1690,1,2007-12-01 00:00:00.000,1.0
1601,0,,
3366,0,,
247,2,2008-03-01 00:00:00.000,1.0
5802,2,2007-09-01 00:00:00.000,0.0
264,0,,
2139,1,2008-07-01 00:00:00.000,0.0
3694,0,,
5777,1,2008-08-01 00:00:00.000,0.0
256,0,,
5535,1,,
3956,1,2008-01-01 00:00:00.000,0.0
1272,0,,
95,0,,
5524,1,,
5476,1,2007-10-01 00:00:00.000,0.0
4410,2,,
2781,2,2007-11-01 00:00:00.000,1.0
1408,1,2007-11-01 00:00:00.000,0.0
1129,2,2008-07-01 00:00:00.000,0.0
3860,2,2008-06-01 00:00:00.000,0.0
5784,1,2007-10-01 00:00:00.000,0.0
3803,2,2008-05-01 00:00:00.000,0.0
4532,0,,
2752,1,2007-10-01 00:00:00.000,0.0
4092,2,,
3954,2,,
2760,2,,
425,0,,
2014,2,2008-03-01 00:00:00.000,0.0
3005,2,2007-11-01 00:00:00.000,1.0
4247,0,,
3896,2,2008-06-01 00:00:00.000,1.0
394,0,,
5689,1,2008-04-01 00:00:00.000,0.0
155,1,2008-06-01 00:00:00.000,0.0
3516,0,,
1914,1,,
3912,2,2008-04-01 00:00:00.000,0.0
3978,0,,
2838,0,,
5869,2,2007-11-01 00:00:00.000,1.0
1135,2,,
4932,2,2007-12-01 00:00:00.000,0.0
964,2,2008-02-01 00:00:00.000,1.0
910,0,,
4084,1,2007-12-01 00:00:00.000,0.0
6094,2,2008-03-01 00:00:00.000,1.0
4520,0,,
1117,0,,
1575,0,,
2770,2,,
2888,2,2007-10-01 00:00:00.000,0.0
175,1,2008-05-01 00:00:00.000,0.0
2513,1,2008-02-01 00:00:00.000,0.0
5201,2,2007-11-01 00:00:00.000,0.0
5074,2,2008-01-01 00:00:00.000,0.0
2692,0,,
2261,2,2008-02-01 00:00:00.000,0.0
6115,2,2008-01-01 00:00:00.000,1.0
3538,1,2007-12-01 00:00:00.000,
1049,1,2007-11-01 00:00:00.000,0.0
382,1,2007-12-01 00:00:00.000,
2464,0,,
4041,1,,
3038,2,,
2191,1,2008-01-01 00:00:00.000,0.0
2786,2,2008-03-01 00:00:00.000,0.0
